,Method,Seed,EquivalenceOracle,CTT,Extra States,Random Infix Length,Cache,SUL name,Qsize,Isize,TreeType,Learning queries/symbols,Testing queries/symbols,HypSize,OTreeSize,MQ [Resets],MQ [Symbols],EQ [Resets],EQ [Symbols],Rounds,Learning [ms],Equivalent,Learning queries,Learning symbols,Testing queries,Testing symbols,TQ [Symbols],TQ [Resets],TQ,MQ,EQ,Total queries,Total symbols,APFD,AUC,Type,SUL group,HypSizePercent
88,"L# (SepSeq, SepSeq)",81,Hsi,Hsi,2,8,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '57/264', '30/148']","['9/18', '2605/11906', '1685/8552']","[1, 4, 5, 6]",763216,148,604,4299,20476,4,27,OK,[ 14  61 118 148],[ 14 192 456 604],"[0, 9, 2614, 4299]","[0, 18, 11924, 20476]",21080,4447,25527,752,24775,[  14   70 2732 4447],12380,0.9466252829090089,615523.0,Fixed,Bankcard,83.33333333333334
88,"L# (SepSeq, SepSeq)",81,Hsi,Hsi,2,8,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '57/264', '30/148']","['9/18', '2605/11906', '1685/8552']","[1, 4, 5, 6]",763216,148,604,4299,20476,4,27,OK,[ 14  61 118 148],[ 14 192 456 604],"[0, 9, 2614, 4299]","[0, 18, 11924, 20476]",21080,4447,25527,752,24775,[  14   70 2732 4447],21080,0.9466252829090089,615523.0,Fixed,Bankcard,100.0
250,"L# (SepSeq, SepSeq)",81,HadsInt,HadsInt,2,8,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '57/264', '30/148']","['9/18', '2605/11906', '1685/8552']","[1, 4, 5, 6]",763216,148,604,4299,20476,4,21,OK,[ 14  61 118 148],[ 14 192 456 604],"[0, 9, 2614, 4299]","[0, 18, 11924, 20476]",21080,4447,25527,752,24775,[  14   70 2732 4447],14,0.9466252829090089,615523.0,Fixed,Bankcard,16.666666666666664
250,"L# (SepSeq, SepSeq)",81,HadsInt,HadsInt,2,8,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '57/264', '30/148']","['9/18', '2605/11906', '1685/8552']","[1, 4, 5, 6]",763216,148,604,4299,20476,4,21,OK,[ 14  61 118 148],[ 14 192 456 604],"[0, 9, 2614, 4299]","[0, 18, 11924, 20476]",21080,4447,25527,752,24775,[  14   70 2732 4447],210,0.9466252829090089,615523.0,Fixed,Bankcard,66.66666666666666
250,"L# (SepSeq, SepSeq)",81,HadsInt,HadsInt,2,8,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '57/264', '30/148']","['9/18', '2605/11906', '1685/8552']","[1, 4, 5, 6]",763216,148,604,4299,20476,4,21,OK,[ 14  61 118 148],[ 14 192 456 604],"[0, 9, 2614, 4299]","[0, 18, 11924, 20476]",21080,4447,25527,752,24775,[  14   70 2732 4447],12380,0.9466252829090089,615523.0,Fixed,Bankcard,83.33333333333334
250,"L# (SepSeq, SepSeq)",81,HadsInt,HadsInt,2,8,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '57/264', '30/148']","['9/18', '2605/11906', '1685/8552']","[1, 4, 5, 6]",763216,148,604,4299,20476,4,21,OK,[ 14  61 118 148],[ 14 192 456 604],"[0, 9, 2614, 4299]","[0, 18, 11924, 20476]",21080,4447,25527,752,24775,[  14   70 2732 4447],21080,0.9466252829090089,615523.0,Fixed,Bankcard,100.0
431,"L# (SepSeq, SepSeq)",81,H,H,2,1,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '41/199', '28/138']","['9/18', '5531/25542', '3377/17272']","[1, 4, 5, 6]",1532684,130,529,8917,42832,4,138,OK,[ 14  61 102 130],[ 14 192 391 529],"[0, 9, 5540, 8917]","[0, 18, 25560, 42832]",43361,9047,52408,659,51749,[  14   70 5642 9047],14,0.8905099092499899,590811.5,Fixed,Bankcard,16.666666666666664
431,"L# (SepSeq, SepSeq)",81,H,H,2,1,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '41/199', '28/138']","['9/18', '5531/25542', '3377/17272']","[1, 4, 5, 6]",1532684,130,529,8917,42832,4,138,OK,[ 14  61 102 130],[ 14 192 391 529],"[0, 9, 5540, 8917]","[0, 18, 25560, 42832]",43361,9047,52408,659,51749,[  14   70 5642 9047],210,0.8905099092499899,590811.5,Fixed,Bankcard,66.66666666666666
431,"L# (SepSeq, SepSeq)",81,H,H,2,1,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '41/199', '28/138']","['9/18', '5531/25542', '3377/17272']","[1, 4, 5, 6]",1532684,130,529,8917,42832,4,138,OK,[ 14  61 102 130],[ 14 192 391 529],"[0, 9, 5540, 8917]","[0, 18, 25560, 42832]",43361,9047,52408,659,51749,[  14   70 5642 9047],25951,0.8905099092499899,590811.5,Fixed,Bankcard,83.33333333333334
431,"L# (SepSeq, SepSeq)",81,H,H,2,1,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '41/199', '28/138']","['9/18', '5531/25542', '3377/17272']","[1, 4, 5, 6]",1532684,130,529,8917,42832,4,138,OK,[ 14  61 102 130],[ 14 192 391 529],"[0, 9, 5540, 8917]","[0, 18, 25560, 42832]",43361,9047,52408,659,51749,[  14   70 5642 9047],43361,0.8905099092499899,590811.5,Fixed,Bankcard,100.0
504,"L# (SepSeq, SepSeq)",81,SPYH,SPYH,2,1,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '44/211', '29/143']","['9/18', '4430/20809', '12562/85110']","[1, 4, 5, 6]",3052984,134,546,17001,105937,4,227,OK,[ 14  61 105 134],[ 14 192 403 546],"[0, 9, 4439, 17001]","[0, 18, 20827, 105937]",106483,17135,123618,680,122938,[   14    70  4544 17135],14,0.7991009519516418,563971.5,Fixed,Bankcard,16.666666666666664
504,"L# (SepSeq, SepSeq)",81,SPYH,SPYH,2,1,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '44/211', '29/143']","['9/18', '4430/20809', '12562/85110']","[1, 4, 5, 6]",3052984,134,546,17001,105937,4,227,OK,[ 14  61 105 134],[ 14 192 403 546],"[0, 9, 4439, 17001]","[0, 18, 20827, 105937]",106483,17135,123618,680,122938,[   14    70  4544 17135],210,0.7991009519516418,563971.5,Fixed,Bankcard,66.66666666666666
504,"L# (SepSeq, SepSeq)",81,SPYH,SPYH,2,1,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '44/211', '29/143']","['9/18', '4430/20809', '12562/85110']","[1, 4, 5, 6]",3052984,134,546,17001,105937,4,227,OK,[ 14  61 105 134],[ 14 192 403 546],"[0, 9, 4439, 17001]","[0, 18, 20827, 105937]",106483,17135,123618,680,122938,[   14    70  4544 17135],21230,0.7991009519516418,563971.5,Fixed,Bankcard,83.33333333333334
504,"L# (SepSeq, SepSeq)",81,SPYH,SPYH,2,1,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '44/211', '29/143']","['9/18', '4430/20809', '12562/85110']","[1, 4, 5, 6]",3052984,134,546,17001,105937,4,227,OK,[ 14  61 105 134],[ 14 192 403 546],"[0, 9, 4439, 17001]","[0, 18, 20827, 105937]",106483,17135,123618,680,122938,[   14    70  4544 17135],106483,0.7991009519516418,563971.5,Fixed,Bankcard,100.0
556,"L# (SepSeq, SepSeq)",81,SPY,SPY,2,1,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '44/211', '28/138']","['9/18', '957/4685', '2238/13084']","[1, 4, 5, 6]",727640,133,541,3204,17787,4,352,OK,[ 14  61 105 133],[ 14 192 403 541],"[0, 9, 966, 3204]","[0, 18, 4703, 17787]",18328,3337,21665,674,20991,[  14   70 1071 3337],14,0.9623179286834518,624173.0,Fixed,Bankcard,16.666666666666664
556,"L# (SepSeq, SepSeq)",81,SPY,SPY,2,1,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '44/211', '28/138']","['9/18', '957/4685', '2238/13084']","[1, 4, 5, 6]",727640,133,541,3204,17787,4,352,OK,[ 14  61 105 133],[ 14 192 403 541],"[0, 9, 966, 3204]","[0, 18, 4703, 17787]",18328,3337,21665,674,20991,[  14   70 1071 3337],210,0.9623179286834518,624173.0,Fixed,Bankcard,66.66666666666666
556,"L# (SepSeq, SepSeq)",81,SPY,SPY,2,1,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '44/211', '28/138']","['9/18', '957/4685', '2238/13084']","[1, 4, 5, 6]",727640,133,541,3204,17787,4,352,OK,[ 14  61 105 133],[ 14 192 403 541],"[0, 9, 966, 3204]","[0, 18, 4703, 17787]",18328,3337,21665,674,20991,[  14   70 1071 3337],5106,0.9623179286834518,624173.0,Fixed,Bankcard,83.33333333333334
556,"L# (SepSeq, SepSeq)",81,SPY,SPY,2,1,Y,10_learnresult_MasterCard_fix.dot,6,14,Compressed,"['14/14', '47/178', '44/211', '28/138']","['9/18', '957/4685', '2238/13084']","[1, 4, 5, 6]",727640,133,541,3204,17787,4,352,OK,[ 14  61 105 133],[ 14 192 403 541],"[0, 9, 966, 3204]","[0, 18, 4703, 17787]",18328,3337,21665,674,20991,[  14   70 1071 3337],18328,0.9623179286834518,624173.0,Fixed,Bankcard,100.0
