,SUL name,HypSizePercent,CTT,Total cost
439,BitVise.dot,71.21212121212122,H,517787
439,BitVise.dot,72.72727272727273,H,569953
439,BitVise.dot,74.24242424242425,H,571680
439,BitVise.dot,75.75757575757575,H,610681
439,BitVise.dot,77.27272727272727,H,998206
439,BitVise.dot,78.78787878787878,H,1067515
439,BitVise.dot,81.81818181818183,H,1469658
439,BitVise.dot,83.33333333333334,H,1481048
439,BitVise.dot,84.84848484848484,H,1492809
439,BitVise.dot,87.87878787878788,H,1509765
439,BitVise.dot,89.39393939393939,H,1543818
439,BitVise.dot,90.9090909090909,H,1617263
439,BitVise.dot,92.42424242424242,H,1640034
439,BitVise.dot,93.93939393939394,H,1666469
439,BitVise.dot,95.45454545454545,H,1933198
439,BitVise.dot,96.96969696969697,H,2086746
439,BitVise.dot,98.48484848484848,H,2283357
439,BitVise.dot,100.0,H,2438699
519,BitVise.dot,1.5151515151515151,SPY-H,26
519,BitVise.dot,6.0606060606060606,SPY-H,234
519,BitVise.dot,7.575757575757576,SPY-H,809
519,BitVise.dot,9.090909090909092,SPY-H,1151
519,BitVise.dot,10.606060606060606,SPY-H,11110
519,BitVise.dot,19.696969696969695,SPY-H,29287
519,BitVise.dot,21.21212121212121,SPY-H,75349
519,BitVise.dot,25.757575757575758,SPY-H,76549
519,BitVise.dot,30.303030303030305,SPY-H,108499
519,BitVise.dot,37.878787878787875,SPY-H,119336
519,BitVise.dot,40.909090909090914,SPY-H,133181
519,BitVise.dot,42.42424242424242,SPY-H,145685
519,BitVise.dot,43.93939393939394,SPY-H,165461
519,BitVise.dot,48.484848484848484,SPY-H,216377
519,BitVise.dot,50.0,SPY-H,226324
519,BitVise.dot,51.515151515151516,SPY-H,258678
519,BitVise.dot,57.57575757575758,SPY-H,339884
519,BitVise.dot,59.09090909090909,SPY-H,397189
519,BitVise.dot,60.60606060606061,SPY-H,421553
519,BitVise.dot,62.121212121212125,SPY-H,424120
519,BitVise.dot,63.63636363636363,SPY-H,452221
519,BitVise.dot,66.66666666666666,SPY-H,639590
519,BitVise.dot,68.18181818181817,SPY-H,654081
519,BitVise.dot,71.21212121212122,SPY-H,656402
519,BitVise.dot,72.72727272727273,SPY-H,999780
