,SUL name,HypSizePercent,CTT,Total cost
536,model4.dot,100.0,SPY-H,714795
642,model4.dot,2.941176470588235,SPY,28
642,model4.dot,5.88235294117647,SPY,126
642,model4.dot,8.823529411764707,SPY,3335
642,model4.dot,20.588235294117645,SPY,6147
642,model4.dot,26.47058823529412,SPY,21855
642,model4.dot,29.411764705882355,SPY,22260
642,model4.dot,44.11764705882353,SPY,32884
642,model4.dot,47.05882352941176,SPY,98065
642,model4.dot,50.0,SPY,182928
642,model4.dot,52.94117647058824,SPY,184584
642,model4.dot,55.88235294117647,SPY,189820
642,model4.dot,58.82352941176471,SPY,306956
642,model4.dot,76.47058823529412,SPY,798480
642,model4.dot,79.41176470588235,SPY,831182
642,model4.dot,82.35294117647058,SPY,832844
642,model4.dot,85.29411764705883,SPY,848608
642,model4.dot,88.23529411764706,SPY,894922
642,model4.dot,91.17647058823529,SPY,935583
642,model4.dot,94.11764705882352,SPY,983386
642,model4.dot,97.05882352941177,SPY,1065982
642,model4.dot,100.0,SPY,1119697
